gene	linb	nSNP
ENSG00000214642_DEFB113	0.6639262505761209	2
ENSG00000203970_DEFB110	0.5978669712815738	1
ENSG00000180872_DEFB112	0.02493871298028849	5
ENSG00000008197_TFAP2D	0.47805971455370877	1
ENSG00000008196_TFAP2B	0.5639979582149265	2
ENSG00000170927_PKHD1	0.5259937101173211	49
ENSG00000112115_IL17A	0.936292906901141	1
ENSG00000112116_IL17F	0.3264170665132493	3
ENSG00000112118_MCM3	0.27078289588832327	20
ENSG00000170915_PAQR8	0.06573750921539756	6
ENSG00000096093_EFHC1	0.2285072403252575	16
ENSG00000065308_TRAM2	0.5667589134518446	2
ENSG00000096092_TMEM14A	0.8592241680485483	2
ENSG00000244067_GSTA2	0.02306885348467036	3
ENSG00000243955_GSTA1	0.16100118149459686	3
ENSG00000182793_GSTA5	0.7304251125586174	4
ENSG00000174156_GSTA3	0.01481614744697346	8
ENSG00000170899_GSTA4	0.08759386190021634	2
ENSG00000112144_ICK	0.9064922524360541	6
ENSG00000112146_FBXO9	0.31277483893801294	6
ENSG00000137270_GCM1	0.5993592583567493	1
ENSG00000012660_ELOVL5	0.5072451431709262	5
ENSG00000001084_GCLC	0.824396103413761	4
ENSG00000124743_KLHL31	0.2495223948349261	8
ENSG00000137269_LRRC1	0.7884331624719981	3
ENSG00000146147_MLIP	0.9780449165514944	10
ENSG00000137251_TINAG	0.8545888723869692	17
ENSG00000168143_FAM83B	0.9056433920549316	10
ENSG00000137252_HCRTR2	0.5647860490081644	2
ENSG00000187871_GFRAL	0.9543423626728758	5
ENSG00000146151_HMGCLL1	2.0	7
ENSG00000112175_BMP5	0.76076404991073	5
ENSG00000124749_COL21A1	0.6405909151134644	29
ENSG00000151914_DST	0.18117329407280103	48
ENSG00000151917_BEND6	0.9206032666316373	1
ENSG00000168116_KIAA1586	0.29690997589807844	8
ENSG00000112200_ZNF451	0.11155914702883796	16
ENSG00000112208_BAG2	0.8242587301396357	2
ENSG00000112210_RAB23	0.35364519467646016	4
ENSG00000146143_PRIM2	0.22296093887935453	4
ENSG00000112232_KHDRBS2	0.5166583995570813	2
ENSG00000146166_LGSN	0.8572649838992712	9
ENSG00000118482_PHF3	0.6510038634646533	4
ENSG00000188107_EYS	0.05831789408515098	41
ENSG00000135298_ADGRB3	0.8121943154207523	4
ENSG00000168216_LMBRD1	0.040914234688616435	11
ENSG00000082293_COL19A1	0.6377286068320407	20
ENSG00000112280_COL9A1	0.6386932840997472	15
ENSG00000082269_FAM135A	0.31940770448903644	7
ENSG00000154079_SDHAF4	0.7453963436732955	4
ENSG00000112305_SMAP1	0.5570671299080885	1
ENSG00000112309_B3GAT2	0.20364284400391075	5
ENSG00000119900_OGFRL1	0.7558304807016963	6
ENSG00000079841_RIMS1	0.4280756378213598	18
ENSG00000243501_AL365232.1	0.20589249444904079	4
ENSG00000256980_KHDC1L	0.4572974150505178	1
ENSG00000135314_KHDC1	0.908041163842287	7
ENSG00000203909_DPPA5	0.09358281854830286	2
ENSG00000203907_OOEP	0.5628415906474854	4
ENSG00000080007_DDX43	0.7647706354387749	7
ENSG00000164430_CGAS	0.9629879324372809	6
ENSG00000135297_MTO1	0.5088277453032977	12
ENSG00000119899_SLC17A5	0.9397680088453417	11
ENSG00000156535_CD109	0.4561311984761366	15
ENSG00000111799_COL12A1	0.41322277853995526	15
ENSG00000112695_COX7A2	0.8318016778854272	7
ENSG00000112697_TMEM30A	0.19237771499382195	6
ENSG00000118407_FILIP1	0.285320689403219	13
ENSG00000112701_SENP6	0.36293545384862225	7
ENSG00000196586_MYO6	0.5758600296995771	10
ENSG00000112706_IMPG1	0.39982410647592415	12
ENSG00000269964_MEI4	0.13121690230357785	3
ENSG00000146243_IRAK1BP1	0.4091458712632051	6
ENSG00000146247_PHIP	0.41388642842417767	6
ENSG00000118418_HMGN3	0.018394743967869776	2
ENSG00000135338_LCA5	0.7159052755776618	9
ENSG00000198478_SH3BGRL2	0.8193460098729713	4
ENSG00000118402_ELOVL4	0.8268167442891134	2
ENSG00000112742_TTK	0.9537613580186042	9
ENSG00000083123_BCKDHB	0.9606046844279585	7
ENSG00000112773_TENT5A	0.3461303020166545	3
ENSG00000005700_IBTK	0.10160974632172792	17
ENSG00000146242_TPBG	0.8645296574749057	3
ENSG00000118420_UBE3D	0.9890978195188147	8
ENSG00000083097_DOP1A	0.6847062208751844	13
ENSG00000013375_PGM3	0.7285120091070039	11
ENSG00000013392_RWDD2A	0.23251038219584907	3
ENSG00000065833_ME1	0.423505471719441	11
ENSG00000146250_PRSS35	0.9732107557883352	3
ENSG00000065609_SNAP91	0.24928688988208525	4
ENSG00000203877_RIPPLY2	0.8492441652141867	6
ENSG00000065615_CYB5R4	0.8396835782017406	12
ENSG00000135324_MRAP2	0.6008148344628033	6
ENSG00000135315_CEP162	0.08213179860248876	27
ENSG00000112837_TBX18	0.07556925761662203	2
ENSG00000135318_NT5E	0.35109566288075433	7
ENSG00000135317_SNX14	0.10952164051898416	15
ENSG00000271793_AL589666.1	0.6525595630981589	1
ENSG00000135316_SYNCRIP	0.1198350104737439	2
ENSG00000168830_HTR1E	0.8365572018709548	2
ENSG00000188994_ZNF292	0.27436673251682886	4
ENSG00000164411_GJB7	0.9724388231959504	1
ENSG00000111850_SMIM8	0.2941384250479482	2
ENSG00000203872_C6orf163	0.8902835717210129	4
ENSG00000272514_CFAP206	0.9575926246827042	11
ENSG00000213204_AL049697.1	0.8935727594061476	13
ENSG00000164414_SLC35A1	0.15953124383971384	5
ENSG00000146282_RARS2	0.1998966509385407	16
ENSG00000135336_ORC3	0.24754498600236463	12
ENSG00000118434_SPACA1	0.7972125090434159	2
ENSG00000111880_RNGTT	0.28529722508160393	3
ENSG00000146278_PNRC1	0.2646535078452996	1
ENSG00000154548_SRSF12	0.23549719915504785	2
ENSG00000146281_PM20D2	0.5348562365860381	2
ENSG00000146276_GABRR1	0.24167943764741073	15
ENSG00000111886_GABRR2	0.35623501999911844	7
ENSG00000198833_UBE2J1	0.9002286654938775	2
ENSG00000025039_RRAGD	0.2020110731016691	3
ENSG00000135299_ANKRD6	0.9281682167759955	8
ENSG00000083099_LYRM2	0.09897931793972115	9
ENSG00000112159_MDN1	0.2929134307295045	30
ENSG00000118412_CASP8AP2	0.3778083981959368	2
ENSG00000135355_GJA10	0.0022445111490120295	11
ENSG00000135341_MAP3K7	0.7330087532111809	1
ENSG00000135333_EPHA7	0.34649937418918897	1
ENSG00000172469_MANEA	0.1416050087234032	7
ENSG00000172461_FUT9	0.46709306728523237	1
ENSG00000014123_UFL1	0.22058754361767796	15
ENSG00000112214_FHL5	0.2176288085323802	6
ENSG00000112218_GPR63	0.3239990305766782	3
ENSG00000123545_NDUFAF4	0.7725424474734217	5
ENSG00000186231_KLHL32	0.4672599754396476	6
ENSG00000146263_MMS22L	0.058883225054790045	8
ENSG00000184486_POU3F2	0.13641600376945262	1
ENSG00000112234_FBXL4	0.41092131938716703	8
ENSG00000146267_FAXC	0.008971133286511668	2
ENSG00000132423_COQ3	0.2354771433966989	3
ENSG00000132424_PNISR	0.8046702933316872	4
ENSG00000123552_USP45	0.6911755379210589	22
ENSG00000279170_TSTD3	0.6260045498393869	1
ENSG00000112237_CCNC	0.45287704899034187	3
ENSG00000112238_PRDM13	0.326576675725909	7
ENSG00000152034_MCHR2	0.14888939558205927	3
ENSG00000112246_SIM1	0.40691474351560797	1
ENSG00000112249_ASCC3	0.22160876048868194	26
ENSG00000164418_GRIK2	0.3369836934335624	4
ENSG00000085382_HACE1	0.506324453775397	10
ENSG00000112276_BVES	0.718677246605107	3
ENSG00000132429_POPDC3	0.6083601588229288	4
ENSG00000085377_PREP	0.40795151284113995	4
ENSG00000057657_PRDM1	0.6911315506643813	5
ENSG00000057663_ATG5	0.4672797567152962	2
ENSG00000112297_CRYBG1	0.8026658570670678	35
ENSG00000130347_RTN4IP1	0.3370508991601878	8
ENSG00000130348_QRSL1	0.07235077839084036	11
ENSG00000130349_C6orf203	0.678290791766461	1
ENSG00000178409_BEND3	0.5534633170944931	2
ENSG00000164494_PDSS2	0.06879298796683886	2
ENSG00000112320_SOBP	0.27918530501694816	2
ENSG00000146285_SCML4	0.26985856341480496	7
ENSG00000025796_SEC63	0.21101164801100847	7
ENSG00000081087_OSTM1	0.5436080146484148	6
ENSG00000112333_NR2E1	0.44579221179703055	1
ENSG00000112335_SNX3	0.27214542072453873	2
ENSG00000135537_AFG1L	0.8261185326490165	10
ENSG00000118689_FOXO3	0.4822230609150615	2
ENSG00000118690_ARMC2	0.857504122124156	6
ENSG00000080546_SESN1	0.4112168666007672	8
ENSG00000183137_CEP57L1	0.8165279587682339	15
ENSG00000135535_CD164	0.9300195977078364	1
ENSG00000185250_PPIL6	0.68567978859479	11
ENSG00000135587_SMPD2	0.6471960264915391	6
ENSG00000135596_MICAL1	0.2723846811384686	13
ENSG00000112365_ZBTB24	0.21637880987348823	2
ENSG00000155085_AK9	0.43551422533167117	41
ENSG00000112367_FIG4	0.3111159581667504	17
ENSG00000146360_GPR6	0.27444486621266373	4
ENSG00000168438_CDC40	0.538157137129845	4
ENSG00000053328_METTL24	0.8476809279110988	3
ENSG00000203797_DDO	0.49617250311627803	12
ENSG00000004809_SLC22A16	0.16142095315757343	12
ENSG00000155111_CDK19	0.4261428802733376	1
ENSG00000123505_AMD1	0.5448640269592337	1
ENSG00000155115_GTF3C6	0.14597180806756238	4
ENSG00000197498_RPF2	0.5251133029624059	4
ENSG00000112394_SLC16A10	0.9120058978177679	5
ENSG00000173214_MFSD4B	0.47443936717995394	8
ENSG00000009413_REV3L	0.6749633948368179	14
ENSG00000056972_TRAF3IP2	0.24273444413464063	6
ENSG00000010810_FYN	0.22927789219726014	2
ENSG00000112761_CCN6	0.8626376908588161	6
ENSG00000074935_TUBE1	0.9442054426497539	7
ENSG00000112769_LAMA4	0.1466204460749514	20
ENSG00000281613_AL365214.3	0.23230038521541463	3
ENSG00000251258_RFPL4B	0.23230038521541463	3
ENSG00000196591_HDAC2	0.356700607750257	2
ENSG00000249853_HS3ST5	0.9713991949767645	2
ENSG00000111816_FRK	0.005721486050227709	9
ENSG00000178425_NT5DC1	0.0861544602302653	4
ENSG00000123500_COL10A1	0.08669591064926507	3
ENSG00000187189_TSPYL4	0.6452072391905742	5
ENSG00000111817_DSE	0.7411771893207072	7
ENSG00000189241_TSPYL1	0.6736959182527575	2
ENSG00000188820_CALHM6	0.2138926039887432	11
ENSG00000173626_TRAPPC3L	0.9918574354895863	7
ENSG00000178033_CALHM5	0.3040893851636417	5
ENSG00000164451_CALHM4	0.017324159543726125	6
ENSG00000111832_RWDD1	0.8992934150377541	2
ENSG00000111834_RSPH4A	0.9636099564735098	12
ENSG00000153975_ZUP1	0.24091510324778143	10
ENSG00000196911_KPNA5	0.34935994053870945	11
ENSG00000183807_FAM162B	0.24751092525991147	5
ENSG00000173612_GPRC6A	0.445916498188193	10
ENSG00000185002_RFX6	0.925251353719333	4
ENSG00000170162_VGLL2	0.6249860601990513	2
ENSG00000047936_ROS1	0.006774942142168339	36
ENSG00000282218_AL132671.2	0.49294252200613065	2
ENSG00000164465_DCBLD1	0.020804517127388178	14
ENSG00000047932_GOPC	0.7674708003218251	3
ENSG00000196376_SLC35F1	0.1815665790492227	1
ENSG00000111860_CEP85L	0.8543963715178341	13
ENSG00000198523_PLN	0.46153302281918906	2
ENSG00000111877_MCM9	0.8308371261630638	20
ENSG00000111879_FAM184A	0.5167780787588847	18
ENSG00000111885_MAN1A1	0.9915799848882659	2
ENSG00000146350_TBC1D32	0.3623301991655865	26
ENSG00000152661_GJA1	0.7256063626478013	2
ENSG00000025156_HSF2	0.09436963020449185	2
ENSG00000111897_SERINC1	0.2160580107492105	5
ENSG00000135549_PKIB	0.4211009697435424	1
ENSG00000164434_FABP7	0.4757515413076413	2
ENSG00000172594_SMPDL3A	0.801293708134009	10
ENSG00000146352_CLVS2	0.4495052182583609	2
ENSG00000186439_TRDN	0.41384283354662377	26
ENSG00000188580_NKAIN2	0.9465791982109245	4
ENSG00000146373_RNF217	0.4048257260294542	5
ENSG00000111907_TPD52L1	0.1206027033381124	7
ENSG00000111906_HDDC2	0.19885198267513293	6
ENSG00000135547_HEY2	0.822477309679037	2
ENSG00000111912_NCOA7	0.8459757323525979	7
ENSG00000111911_HINT3	0.1921283610374317	3
ENSG00000066651_TRMT11	0.7609498975571642	6
ENSG00000203760_CENPW	0.8494695943325972	2
ENSG00000146374_RSPO3	0.2285698155401369	4
ENSG00000118518_RNF146	0.6788956449066987	5
ENSG00000093144_ECHDC1	0.42632888884728426	7
ENSG00000189367_KIAA0408	0.46666057969946717	11
ENSG00000255330_AL096711.2	0.03969090458816604	6
ENSG00000214338_SOGA3	0.03969090458816604	6
ENSG00000184530_C6orf58	0.5431394666987271	7
ENSG00000172673_THEMIS	0.8765216442552983	8
ENSG00000152894_PTPRK	0.5773991819475098	15
ENSG00000196569_LAMA2	0.03559754612140076	44
ENSG00000146376_ARHGAP18	0.035053294593522466	8
ENSG00000203756_TMEM244	0.4220681942062914	5
ENSG00000198945_L3MBTL3	0.7781858597956697	3
ENSG00000164483_SAMD3	0.7825151253693454	10
ENSG00000164484_TMEM200A	0.12152727867187296	1
ENSG00000256162_SMLR1	0.13388869103103507	2
ENSG00000079819_EPB41L2	0.09283115975689094	6
ENSG00000118507_AKAP7	0.3392197058041908	7
ENSG00000118520_ARG1	0.8604210869139637	5
ENSG00000112282_MED23	0.03231001559505253	15
ENSG00000154269_ENPP3	0.03334022726335217	19
ENSG00000180658_OR2A4	0.6519261735365756	2
ENSG00000236761_CTAGE9	0.8271618878727222	10
ENSG00000197594_ENPP1	0.4667059560142617	11
ENSG00000118523_CCN2	0.8383658541101835	1
ENSG00000079931_MOXD1	0.3082145799532925	15
ENSG00000079950_STX7	0.7615700481701924	3
ENSG00000237110_TAAR9	0.568551182654394	6
ENSG00000146385_TAAR8	0.45028452843513245	3
ENSG00000146383_TAAR6	0.022158322829378685	2
ENSG00000135569_TAAR5	0.2719301908382108	3
ENSG00000146378_TAAR2	0.681388593564504	8
ENSG00000146399_TAAR1	0.9865390161359249	4
ENSG00000112299_VNN1	0.33524136292738294	6
ENSG00000093134_VNN3	0.7323611960335845	9
ENSG00000112303_VNN2	0.0997302369659323	10
ENSG00000146409_SLC18B1	0.04062859740567337	11
ENSG00000112319_EYA4	0.03260953165769098	4
ENSG00000146411_SLC2A12	0.9376710956323685	2
ENSG00000118515_SGK1	0.12019440418999272	11
ENSG00000118514_ALDH8A1	0.2692118391625302	3
ENSG00000112339_HBS1L	0.23887503290267476	18
ENSG00000118513_MYB	0.49932343016772085	8
ENSG00000135541_AHI1	0.607292498831537	25
ENSG00000171408_PDE7B	0.627541681675468	4
ENSG00000146410_MTFR2	0.037912651478743564	10
ENSG00000029363_BCLAF1	0.24113291667577585	9
ENSG00000135525_MAP7	0.8035224550811013	9
ENSG00000197442_MAP3K5	0.7356322667314238	13
ENSG00000112357_PEX7	0.40655973623945396	7
ENSG00000182747_SLC35D3	0.12100320502356343	6
ENSG00000016402_IL20RA	0.5478909121748434	8
ENSG00000164485_IL22RA2	0.7178685979665128	6
ENSG00000027697_IFNGR1	0.979810974833238	7
ENSG00000118503_TNFAIP3	0.36005961560633093	1
ENSG00000112378_PERP	0.4194542387426494	4
ENSG00000112379_ARFGEF3	0.9246414526052469	9
ENSG00000254440_PBOV1	0.8011628989490837	2
ENSG00000051620_HEBP2	0.7428199304898979	4
ENSG00000135540_NHSL1	0.9628793017032722	15
ENSG00000279968_GVQW2	0.5402705635915133	1
ENSG00000024862_CCDC28A	0.17482245225902138	8
ENSG00000203734_ECT2L	0.9404451299448273	22
ENSG00000135597_REPS1	0.1784745373174601	7
ENSG00000146386_ABRACL	0.03673616332140317	4
ENSG00000112406_HECA	0.4747413599692635	1
ENSG00000164440_TXLNB	0.6297660396910851	12
ENSG00000164442_CITED2	0.6162950234552877	2
ENSG00000135577_NMBR	0.6617220721151114	2
ENSG00000009844_VTA1	0.15915435593218064	4
ENSG00000112414_ADGRG6	0.045734178211150445	11
ENSG00000010818_HIVEP2	0.03865450461227893	2
ENSG00000146416_AIG1	0.12795587719800483	3
ENSG00000189007_ADAT2	0.6830253808179536	6
ENSG00000034693_PEX3	0.32801793359051323	6
ENSG00000001036_FUCA2	0.862724767781277	9
ENSG00000112419_PHACTR2	0.5207635751262092	6
ENSG00000135521_LTV1	0.5341122193671859	8
ENSG00000280148_AL049844.3	0.5131940414251541	8
ENSG00000118491_ZC2HC1B	0.6920423311853608	7
ENSG00000118495_PLAGL1	0.5477909415769033	1
ENSG00000169976_SF3B5	0.21037029153898534	1
ENSG00000135604_STX11	0.5542526249982607	2
ENSG00000152818_UTRN	0.1650258801669361	43
ENSG00000112425_EPM2A	0.4245482197568037	8
ENSG00000118496_FBXO30	0.3963420652446019	1
ENSG00000146414_SHPRH	0.9123979699552306	14
ENSG00000152822_GRM1	0.9412965955573843	4
ENSG00000118508_RAB32	0.5358735648668942	3
ENSG00000118492_ADGB	0.2036661403893647	44
ENSG00000164506_STXBP5	0.6744975758960436	4
ENSG00000203727_SAMD5	0.5703715212337102	1
ENSG00000111961_SASH1	0.4005910987937741	5
ENSG00000111962_UST	0.6975374510272655	4
ENSG00000055208_TAB2	0.9793267935790778	1
ENSG00000177688_SUMO4	0.056550030384639904	5
ENSG00000178199_ZC3H12D	0.9574805264136619	4
ENSG00000131013_PPIL4	0.15513959938073785	13
ENSG00000055211_GINM1	0.14958126944409678	6
ENSG00000186625_KATNA1	0.9894417382554475	10
ENSG00000131023_LATS1	0.29682073591894953	2
ENSG00000120253_NUP43	0.023456638188509515	9
ENSG00000120265_PCMT1	0.9258951843024702	3
ENSG00000285991_AL355312.6	0.31857944392209614	11
ENSG00000120256_LRP11	0.4253897578233662	4
ENSG00000164520_RAET1E	0.19566990888248847	10
ENSG00000203722_RAET1G	0.05641698479499946	8
ENSG00000131015_ULBP2	0.5561288195313029	7
ENSG00000111981_ULBP1	0.39170330439159073	4
ENSG00000155918_RAET1L	0.9345403099944134	4
ENSG00000131019_ULBP3	0.07146936009983762	9
ENSG00000198729_PPP1R14C	0.388535828262508	3
ENSG00000009765_IYD	0.7785397273962769	2
ENSG00000120278_PLEKHG1	0.5069558180255694	14
ENSG00000120254_MTHFD1L	0.29705049751227985	13
ENSG00000131016_AKAP12	0.9874543457902305	3
ENSG00000181472_ZBTB2	0.5173841265183601	1
ENSG00000155906_RMND1	0.09918452103936737	9
ENSG00000146476_ARMT1	0.6663208371124529	8
ENSG00000120262_CCDC170	0.6290468860590391	17
ENSG00000091831_ESR1	0.19885441686722483	1
ENSG00000131018_SYNE1	0.5413439609905455	61
ENSG00000120279_MYCT1	0.24424135664491375	4
ENSG00000146469_VIP	0.9158798988349723	3
ENSG00000112029_FBXO5	0.26542313597414513	1
ENSG00000112031_MTRF1L	0.8241245687284388	14
ENSG00000091844_RGS17	0.48885760294517444	2
ENSG00000112038_OPRM1	0.19067740528150545	13
ENSG00000074706_IPCEF1	0.5905685607655162	10
ENSG00000153721_CNKSR3	0.41701388519300553	5
ENSG00000213079_SCAF8	0.4817655270471616	4
ENSG00000146426_TIAM2	0.9644133517154732	19
ENSG00000029639_TFB1M	0.790406172752238	8
ENSG00000171217_CLDN20	0.17305312267100437	4
ENSG00000074771_NOX3	0.6663382849430103	16
ENSG00000049618_ARID1B	0.32638084335642426	4
ENSG00000215712_TMEM242	0.9131844401749226	3
ENSG00000175048_ZDHHC14	0.0716577524580293	5
ENSG00000130340_SNX9	0.6477028480527862	4
ENSG00000078269_SYNJ2	0.5581240402026901	18
ENSG00000122335_SERAC1	0.622693182817905	12
ENSG00000272047_GTF2H5	0.4946896748315246	3
ENSG00000130338_TULP4	0.16301965649770178	1
ENSG00000146433_TMEM181	0.5125380913467894	8
ENSG00000146425_DYNLT1	0.5431493147528006	4
ENSG00000164674_SYTL3	0.7630986670703469	14
ENSG00000092820_EZR	0.5505301439850662	4
ENSG00000130363_RSPH3	0.6599211829277426	6
ENSG00000164691_TAGAP	0.7649548169540124	1
ENSG00000164694_FNDC1	0.7097967372807029	13
ENSG00000112096_SOD2	0.88321037871453	6
ENSG00000285441_SOD2	0.9136099338927036	1
ENSG00000146457_WTAP	0.9448579068356067	3
ENSG00000120437_ACAT2	0.6833392077201451	3
ENSG00000120438_TCP1	0.8905527021033477	3
ENSG00000112110_MRPL18	0.6141485288773629	4
ENSG00000146453_PNLDC1	0.3937161586720218	10
ENSG00000130368_MAS1	0.9720615955425251	3
ENSG00000197081_IGF2R	0.40680501726914453	6
ENSG00000175003_SLC22A1	0.23196119131058635	16
ENSG00000112499_SLC22A2	0.534118871084963	9
ENSG00000146477_SLC22A3	0.6226736302654663	7
ENSG00000198670_LPA	0.07289202736951672	45
ENSG00000122194_PLG	0.7739592711378459	9
ENSG00000085511_MAP3K4	0.03249571467612733	8
ENSG00000026652_AGPAT4	0.46867293754966566	3
ENSG00000185345_PRKN	5.178688962725886e-05	9
ENSG00000112530_PACRG	0.31076871503623305	7
ENSG00000112539_C6orf118	0.7803833917849854	12
ENSG00000112541_PDE10A	0.0028234123441244208	2
ENSG00000164458_TBXT	0.6882648935213631	2
ENSG00000176381_PRR18	0.7438287945887705	4
ENSG00000198818_SFT2D1	0.730107527180385	6
ENSG00000060762_MPC1	0.39792590561947316	1
ENSG00000071242_RPS6KA2	0.7430834429170708	3
ENSG00000249141_AL159163.1	0.6452915466325642	6
ENSG00000026297_RNASET2	0.9111734434571752	5
ENSG00000213066_FGFR1OP	0.07963993190789143	4
ENSG00000112486_CCR6	0.020018846398234258	1
ENSG00000166984_TCP10L2	0.1873966377768228	13
ENSG00000120436_GPR31	0.2267689746623449	3
ENSG00000112494_UNC93A	0.4571814569641247	6
ENSG00000120440_TTLL2	0.36862035349360756	7
ENSG00000203690_TCP10	0.5024054855789012	9
ENSG00000130396_AFDN	0.07411752315868703	7
ENSG00000125337_KIF25	0.3070110168811949	11
ENSG00000153303_FRMD1	0.40751690471273394	9
ENSG00000164488_DACT2	0.794687572042795	6
ENSG00000112562_SMOC2	0.8126641467649293	4
ENSG00000186340_THBS2	0.19092175761625896	3
ENSG00000285733_AL031315.1	0.7230262727989938	11
ENSG00000184465_WDR27	0.25065024701478156	27
ENSG00000185127_C6orf120	0.7017057265681326	1
ENSG00000130024_PHF10	0.27757333640526594	9
ENSG00000184786_TCTE3	0.8786636783471947	4
ENSG00000130023_ERMARD	0.055335408597219304	11
ENSG00000112584_FAM120B	0.0741374384379081	13
ENSG00000008018_PSMB1	0.868596128383273	1
ENSG00000112592_TBP	0.33757958976492086	3
ENSG00000071994_PDCD2	0.6614800984335596	6
